mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_f1_score,rank_train_accuracy,rank_train_recall,rank_train_precision
0.4257816791534424,0.004368733350835921,18.304552364349366,0.12726115159922327,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.7338563669281835,0.7579963789981895,0.748792270531401,0.7681159420289855,0.768719806763285,0.7554961530500088,0.013065968049984977,10,0.9990943396226415,0.9986415094339622,0.9986417144581949,0.9989435556897072,0.9992453969212194,0.998913303225145,0.00024149862735092,0.625124610277503,0.7158524811069107,0.6858760909175883,0.6617564824556624,0.6699703030117342,0.6717159935538797,0.0297372970636514,11,0.9978191190347079,0.9969017804874214,0.9968867852982222,0.9968222762359654,0.9974428996713111,0.9971745721455256,0.000392119706098437,0.6306830274176407,0.6782322006869518,0.6339320900311708,0.6579710668417263,0.6535570077165145,0.6508750785388008,0.01732478983646039,9,0.9967592502872197,0.9961607986583813,0.997105087953871,0.9978641610375292,0.9989162755217447,0.9973611146917492,0.000952903968410582,0.611255145513198,0.6565064882259487,0.6285998577017194,0.6466388726662506,0.6485258874969074,0.6383052503208048,0.016316240761614174,9,0.9972852329584321,0.9965253460195161,0.9969917882032454,0.9973395366989759,0.9981738794227615,0.9972631566605863,0.000539211017033385,2,1,2,5
1.0231090545654298,0.6284400310518645,1.2103680610656737,0.47170994732239657,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.7211828605914303,0.7368738684369343,0.7234299516908212,0.7560386473429952,0.7445652173913043,0.736418109090697,0.013056443934178699,19,0.752754716981132,0.7483773584905661,0.748566254150317,0.7509809840024148,0.7440386356776336,0.7489435898604127,0.0029392938117044614,0.6095263655023392,0.6190373718219006,0.5955548192666772,0.6376514085094296,0.6472662593795402,0.6218072448959774,0.018691607667793715,20,0.6384946638379724,0.6324058467358492,0.631474424486288,0.6375326018990962,0.6341180901540827,0.6348051254226578,0.0027703409917330273,0.6105752142639347,0.6495400851666877,0.5983776595625061,0.6349382126716161,0.6308615644200762,0.6248585472169642,0.0181772671103075,19,0.6440984862787921,0.6300050190879557,0.639746337132361,0.6406528647001547,0.6289030901031506,0.6366811594604828,0.006086964875893142,0.5915132811954483,0.6209246618277314,0.5836600748895711,0.6215735794113025,0.6239453827554132,0.6083233960158932,0.01714214163410717,19,0.6283748066642062,0.6166610169648805,0.6227774644801309,0.6260008804264174,0.6153554527743922,0.6218339242620055,0.005094438087546795,19,19,19,19
0.4259051322937012,0.003630975104410756,19.07584958076477,0.11108798006736022,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.7314423657211828,0.7477368738684369,0.731280193236715,0.7572463768115942,0.7439613526570048,0.7423334324589869,0.009950202455151443,17,0.7556226415094339,0.7516981132075472,0.7505282221551464,0.7518865076969514,0.7505282221551464,0.752052741344845,0.0018732805153583438,0.6289052474053778,0.6412879131649128,0.6150309847843233,0.656778836108811,0.6460221186442662,0.6376050200215383,0.01440360777682261,17,0.6495742701115963,0.648773392751058,0.6400125395924796,0.6485477873705161,0.6485293935942783,0.6470874766839857,0.0035578876053909084,0.6241139657758991,0.6530479420674004,0.6067511445045085,0.6342509041970347,0.6291929620197665,0.6294713837129219,0.014991241677585348,17,0.6437076459381724,0.629782711830596,0.6407299946939806,0.6429348739045271,0.6290869417738189,0.6372484336282189,0.006457944648022981,0.607402238353422,0.6327121261814374,0.5939099697971116,0.6261698797224545,0.6207530444399684,0.6161894516988787,0.013907009214684784,17,0.6309247737691629,0.6204028092345633,0.625360397658716,0.6296183171143899,0.6192085477517033,0.6251029691057071,0.0047155859137906105,17,17,17,17
0.9359498500823975,0.4220819137638616,1.0184008598327636,0.3357593184271028,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.7610138805069403,0.7664453832226916,0.7711352657004831,0.7729468599033816,0.7814009661835749,0.7705884711034143,0.006806011962951164,5,0.9990943396226415,0.9986415094339622,0.9986417144581949,0.9989435556897072,0.9992453969212194,0.998913303225145,0.00024149862735092,0.7007776368523545,0.6870085462912104,0.7356995257148805,0.6478247136138024,0.731377057829243,0.7005374960602981,0.03209104075045366,5,0.9977552727001217,0.9963286949933391,0.9972958299034317,0.9988618453961545,0.998409857609009,0.9977303001204112,0.0008827318984585132,0.6591106336626661,0.6876961470226627,0.6721968677982417,0.6692105048730033,0.6732656706873362,0.6722959648087821,0.009181380967775574,5,0.9968215129583768,0.996736626597138,0.9967029913410334,0.9958026541351901,0.9979374131283766,0.9968002396320228,0.000678571556583716,0.6434799423389687,0.6636484849963772,0.6626731987971776,0.6531225194672999,0.6653412449246885,0.6576530781049025,0.0082662949816294,5,0.9972850510722812,0.9965266786769141,0.9969835872732487,0.9973046692710837,0.9981687656705299,0.9972537503928116,0.000537112058026583,12,1,12,3
1.0793620109558106,0.5287854552926836,1.1732446670532226,0.401292080018965,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.7441158720579361,0.7748943874471937,0.75,0.7741545893719807,0.7723429951690821,0.7631015688092386,0.013257085520944229,8,0.9990943396226415,0.9986415094339622,0.9986417144581949,0.9989435556897072,0.9992453969212194,0.998913303225145,0.00024149862735092,0.6302876276524767,0.7189565235043508,0.694246881252743,0.6553980737423336,0.7302592624922094,0.6858296737288228,0.03782387361526957,6,0.9989196473834274,0.9963286949933391,0.9972958299034317,0.9988618453961545,0.998409857609009,0.9979631750570723,0.0010038772459283025,0.6381884098592705,0.6870550682268439,0.6509498686013303,0.6607764711892816,0.6545552446980633,0.658305012514958,0.016158653498933886,8,0.9956698036906161,0.996736626597138,0.9967029913410334,0.9958026541351901,0.9979374131283766,0.9965698977784708,0.000814179685664456,0.6216908346541494,0.6669921554672522,0.6351123385938395,0.6488371870173274,0.6538159836560679,0.6452896998777273,0.015599768467724725,8,0.9972669442715747,0.9965266786769141,0.9969835872732487,0.9973046692710837,0.9981687656705299,0.9972501290326703,0.000536949828018028,14,1,14,2
1.1711792945861816,0.5891274603096698,1.2141543865203857,0.5475326658369652,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.7248038624019312,0.7350633675316838,0.7252415458937198,0.751207729468599,0.7367149758454107,0.7346062962282689,0.009633787285231706,20,0.7488301886792453,0.7441509433962264,0.746000603682463,0.745849683066707,0.7425294295200724,0.7454721696689429,0.002102541747180279,0.6238246160181082,0.6185617967244691,0.6035260761389711,0.6364342469953531,0.64147846040032,0.6247650392554442,0.013460809958315688,19,0.6355836942511969,0.6304258615705781,0.6339192256763507,0.634782833394661,0.6328366494707716,0.6335096528727118,0.0017918196637361859,0.6171481465243384,0.6473875195834167,0.6016142519319982,0.6303246764286091,0.618314982299767,0.622957915353626,0.015244257548389832,20,0.6389695408004817,0.6249165708283464,0.6369554697463217,0.6369090654793675,0.6245618159520289,0.6324624925613093,0.006350781954562771,0.5995259474875402,0.6199614726166036,0.5868867416615302,0.6168777610399364,0.6138497159729656,0.6074203277557152,0.012425858435546892,20,0.6234831830648675,0.611864211626296,0.6217167429815967,0.6220549462086203,0.6114431674954969,0.6181124502753754,0.0053084609785837645,20,20,20,20
0.4302356243133545,0.004410830862885467,18.499913215637207,0.19627968528687362,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.7344598672299336,0.7489438744719372,0.7373188405797102,0.7554347826086957,0.7493961352657005,0.7451107000311954,0.007922097898681535,15,0.7649811320754717,0.7586415094339622,0.7559613643223664,0.7616963477210987,0.7579233323271959,0.7598407371760191,0.003163260105859022,0.6260998802329496,0.6418769668388292,0.6243573252872912,0.6555965037870475,0.6515809336289866,0.6399023219550208,0.01279649057606073,16,0.6558087437576267,0.6522197352364613,0.6427829288610161,0.6512930986727182,0.6527988860453491,0.6509806785146341,0.0043692576008703896,0.6249748287730149,0.6608945519374936,0.613188640082898,0.6341420665660847,0.6395307795083202,0.6345461733735622,0.015918552191094587,15,0.6535212055569123,0.640999902623426,0.6485554961876032,0.6535904639751561,0.6387525218160662,0.6470839180318327,0.006202689085477077,0.6074805836717784,0.6352596479390644,0.6034169105227194,0.6257510011447158,0.6298349309799709,0.6203486148516498,0.012599870769245134,16,0.6408583393212429,0.6314269386112146,0.6324277043981085,0.6394336418235961,0.6287965349699245,0.6345886318248173,0.00471163774659948,16,16,16,16
0.4275357723236084,0.004492471540862236,18.374336338043214,0.06204965103977331,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.7314423657211828,0.7477368738684369,0.731280193236715,0.7572463768115942,0.7439613526570048,0.7423334324589869,0.009950202455151443,17,0.7556226415094339,0.7516981132075472,0.7505282221551464,0.7518865076969514,0.7505282221551464,0.752052741344845,0.0018732805153583438,0.6289052474053778,0.6412879131649128,0.6150309847843233,0.656778836108811,0.6460221186442662,0.6376050200215383,0.01440360777682261,17,0.6495742701115963,0.648773392751058,0.6400125395924796,0.6485477873705161,0.6485293935942783,0.6470874766839857,0.0035578876053909084,0.6241139657758991,0.6530479420674004,0.6067511445045085,0.6342509041970347,0.6291929620197665,0.6294713837129219,0.014991241677585348,17,0.6437076459381724,0.629782711830596,0.6407299946939806,0.6429348739045271,0.6290869417738189,0.6372484336282189,0.006457944648022981,0.607402238353422,0.6327121261814374,0.5939099697971116,0.6261698797224545,0.6207530444399684,0.6161894516988787,0.013907009214684784,17,0.6309247737691629,0.6204028092345633,0.625360397658716,0.6296183171143899,0.6192085477517033,0.6251029691057071,0.0047155859137906105,17,17,17,17
1.2004743099212647,0.6781395596212706,1.3370095252990724,0.43398808271217676,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.7302353651176826,0.7592033796016898,0.7427536231884058,0.7657004830917874,0.7596618357487923,0.7515109373496716,0.013086592726899606,12,0.9990943396226415,0.9986415094339622,0.9986417144581949,0.9989435556897072,0.9992453969212194,0.998913303225145,0.00024149862735092,0.6188130692302828,0.7103279070927352,0.6860117263479651,0.6473431075883767,0.6567374414609582,0.6638466503440636,0.03163140536099699,15,0.9989196473834274,0.9974809343434085,0.9972958299034317,0.9988618453961545,0.998409857609009,0.9981936229270862,0.0006832785007106408,0.6240651872862182,0.6775413222603712,0.6331978836927308,0.6575198684437995,0.6436017176656978,0.6471851958697635,0.018821906819103496,11,0.9956698036906161,0.9955966554571669,0.9967029913410334,0.9958026541351901,0.9979374131283766,0.9963419035504766,0.0008915086179900706,0.6080140554040481,0.6553956674643403,0.6204677339969373,0.6410378809654463,0.6387656270277059,0.6327361929716957,0.016615794018903784,13,0.9972669442715747,0.9965089954235852,0.9969835872732487,0.9973046692710837,0.9981687656705299,0.9972465923820044,0.0005417400961393033,15,1,15,1
0.43031859397888184,0.002216777362188169,1.3232690811157226,0.010415716705926049,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.7223898611949306,0.7477368738684369,0.7349033816425121,0.7566425120772947,0.7524154589371981,0.7428176175440744,0.012548894058143639,16,0.9990943396226415,0.9986415094339622,0.9986417144581949,0.9989435556897072,0.9992453969212194,0.998913303225145,0.00024149862735092,0.6299727445609145,0.7042616094250282,0.6955252553317225,0.6557685193744955,0.6579473069100217,0.6686950871204365,0.027447645369057368,14,0.9978191190347079,0.9965946468635385,0.9965787698727836,0.9968222762359654,0.9974428996713111,0.9970515423356613,0.0004954119037039082,0.6157905583506792,0.6591264575565112,0.6148088890901305,0.6463739488770697,0.6316950993871479,0.6335589906523078,0.01725500567312448,16,0.9967592502872197,0.996467837801516,0.9974121270970057,0.9978641610375292,0.9989162755217447,0.9974839303490031,0.0008670581335038213,0.599731595828997,0.641583100747666,0.6084898879284418,0.6370573545918152,0.6269546975000757,0.6227633273193993,0.016188035081754985,15,0.9972852329584321,0.9965261963170333,0.9969930826938961,0.9973395366989759,0.9981738794227615,0.9972635856182197,0.000538848178648721,1,1,1,15
