mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_f1_score,rank_train_precision,rank_train_recall,rank_train_accuracy
0.0062408924102783205,0.0003887701162921307,0.9818360805511475,0.03456561772237934,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.7369614512471655,0.7188208616780045,0.7419171866137266,0.7231990924560409,0.7180941576857629,0.72779854993614,0.009790033570830798,13,0.9995746490854955,0.9992910818091593,0.9990076552310746,0.9994329458463284,0.9991494187694925,0.9992911501483099,0.00020046686702390702,0.8354030381671678,0.808037627407371,0.8342831225934731,0.8114690525836162,0.8117026588243129,0.8201790999151882,0.01204841968353566,13,0.9993164730006835,0.9994302180870563,0.9986085604021343,0.9992726613906068,0.9986535586124401,0.9990562942985841,0.0003512800449914304,0.6627769926757329,0.6284772194613414,0.6369521289689146,0.638987971235034,0.6262803960308155,0.6386949416743677,0.012973752222394858,12,0.9997923277181987,0.99922825966254,0.9994360921290475,0.9995674636477022,0.9996611146312978,0.9995370515577573,0.00019340511902125253,0.7237243357056234,0.683530194670296,0.6997334474616391,0.6977469867655163,0.6829970663502661,0.6975464061906682,0.014820559037723427,13,0.9995530498955254,0.9993281921705862,0.9990194578665869,0.9994185885724786,0.9991545620420056,0.9992947701094366,0.00018900350636923873,13,14,13,13
0.005382919311523437,0.0007353615409513556,0.23796019554138184,0.07217288496450841,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.677437641723356,0.6598639455782312,0.6880317640385706,0.6630743051616562,0.6574021554169031,0.6691619623837435,0.011716330738684121,17,0.6978590670636609,0.706224301715582,0.6984689537850864,0.7015877516302806,0.7042812588602212,0.7016842666109662,0.0032353049556511134,0.703036128837333,0.7657629719385642,0.7992784123391867,0.7720909832080639,0.7651840000316984,0.7610704992709691,0.03158551575361524,19,0.8050156545819879,0.8088195503894109,0.8043765415745603,0.8007024462003148,0.8026172041654468,0.8043062793823441,0.002709920804192854,0.55201012617623,0.5486662876577045,0.5616817300545839,0.5574451544738221,0.5456381180332971,0.5530882832791276,0.005814655351684278,17,0.5802097399381578,0.5970791858875727,0.5876261413299593,0.5947368837245952,0.5981906764246047,0.5915685254609779,0.006764956126965897,0.6038452655470489,0.600682956761987,0.6231809506268727,0.6134936657966953,0.6016347328402344,0.6085675143145677,0.00860637937197533,17,0.6424306603352877,0.6548527892261272,0.6452311872088257,0.6515437541136714,0.6571996771155236,0.650251613599887,0.005612272658795223,17,17,17,17
0.004775381088256836,0.00030956302097511303,1.0814090251922608,0.06042076595824098,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6621315192743764,0.6609977324263039,0.685195689166194,0.6579693703913784,0.6562677254679523,0.664512407345241,0.010550884574423703,18,0.6890684814972352,0.6975754997873246,0.6867025800963992,0.6939325205557131,0.6959172100935639,0.6926392584060472,0.004117731664701756,0.779400875801127,0.7778715568404686,0.7993038641783589,0.7620894095163492,0.763985365431169,0.7765302143534946,0.013376016611744474,17,0.8014923377818473,0.8025279990014826,0.7957715164306202,0.8026565584764015,0.7895307479171071,0.7983958319214917,0.005104776004807945,0.5428250503431972,0.5537099618639542,0.5497090890297941,0.5433543609569388,0.5377913584926394,0.5454779641373048,0.005591059878603205,18,0.5696484238233178,0.5857050093872586,0.5688092169688244,0.5800431897962341,0.5859113107171818,0.5780234301385633,0.007487953044311642,0.5974572026863197,0.611561365538645,0.6081944097529718,0.5922911911475981,0.5919415316302004,0.600289140151147,0.008139115169981717,18,0.6312942917385929,0.6453687231787542,0.6226649909609902,0.6378766902884081,0.6452799657292875,0.6364969323792066,0.008673455502161882,18,19,19,19
0.0046711921691894535,0.0003632346794041214,0.1966853618621826,0.04015858970315275,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.8554421768707483,0.826530612244898,0.8627339761769711,0.8360748723766307,0.8338060124787294,0.8429175300295955,0.013769031242068491,3,1.0,0.9997164327236637,0.9995747093847462,0.9995747093847462,0.9995747093847462,0.9996881121755805,0.00016532189653633889,0.889396686757064,0.8584861822165638,0.892828343631007,0.8589797256132983,0.8609016767742343,0.8721185229984334,0.015567388763960478,2,1.0,0.999912503281127,0.9997927284577948,0.9997927284577948,0.999716975044021,0.9998429870481476,0.00010041558712626133,0.8278531132443885,0.7970662796408128,0.822593366785933,0.8059397921217782,0.7776888768081587,0.8062282857202142,0.01807745827677483,3,1.0,0.9996564519554955,0.9994268835441088,0.9994270378742418,0.9996081155401408,0.9996236977827972,0.00020991901532286272,0.8546774554015879,0.8243928570212437,0.8540122527788673,0.8297834563562396,0.8129018552092506,0.8351535753534378,0.016592780917104102,3,1.0,0.9997842784778829,0.9996094222702184,0.9996094995359243,0.999662203922816,0.9997330808413682,0.00014795563800469393,1,1,1,1
0.005169916152954102,0.0010004744536986402,0.19589433670043946,0.05620033637473629,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.8089569160997733,0.7953514739229025,0.8224617129892229,0.7923993193420307,0.7884288145207033,0.8015196473749265,0.01254176805923444,7,1.0,0.9997164327236637,0.9995747093847462,0.9995747093847462,0.9995747093847462,0.9996881121755805,0.00016532189653633889,0.8713342497756212,0.8553694304101547,0.8768993982509733,0.8570580543336761,0.8588814910194273,0.8639085247579705,0.00859092930563918,7,1.0,0.999912503281127,0.9997927284577948,0.9997927284577948,0.999716975044021,0.9998429870481476,0.00010041558712626133,0.7628528248168949,0.7419864691776933,0.7674113519084319,0.7403088632085563,0.7177939096600345,0.7460706837543223,0.01781302733280818,7,1.0,0.9996564519554955,0.9994268835441088,0.9994270378742418,0.9996081155401408,0.9996236977827972,0.00020991901532286272,0.8073032705421471,0.787242490837001,0.8129904981539254,0.7872504615067242,0.7689133563839065,0.7927400154847408,0.015812894170514482,7,1.0,0.9997842784778829,0.9996094222702184,0.9996094995359243,0.999662203922816,0.9997330808413682,0.00014795563800469393,1,1,1,1
0.007045602798461914,0.0006058591791969328,0.24619131088256835,0.0833590014795142,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.6626984126984127,0.6547619047619048,0.680090754395916,0.655700510493477,0.6494611457742484,0.6605425456247918,0.010643671966429355,20,0.6917623706224302,0.7005529561888558,0.6909554862489368,0.6899631414800114,0.6956336830167281,0.6937735275113924,0.0038968187536479217,0.6816491710757399,0.766282960599305,0.7952161921189389,0.7707851774127822,0.7617247638176727,0.7551316530048877,0.03852090088275963,20,0.8007728211640175,0.8065428419040409,0.7952194861656244,0.7913855808995368,0.7996970705734733,0.7987235601413387,0.005146121536953167,0.5342145087912193,0.544530541640867,0.5565131977300098,0.5440729720550181,0.5354872465553975,0.5429636933545023,0.007996500095317122,20,0.5704312808332619,0.5856637772703498,0.5738946301461447,0.5769728107148416,0.5833386482845445,0.5780602294498285,0.005699319238503906,0.5851128257248015,0.5980115879833867,0.6181429124888397,0.5990989716877609,0.5903504934907836,0.5981433582751146,0.0112377600013844,20,0.6303989451550192,0.6438313040620344,0.6290359270275192,0.6316531229695284,0.6426490765455452,0.6355136751519292,0.006373734393459808,20,18,18,18
0.005622434616088867,0.0012908609073452658,1.0347779273986817,0.10531872471763527,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.6842403628117913,0.6785714285714286,0.6999432785025524,0.6676120249574589,0.6687464549064095,0.6798227099499281,0.01181272952836345,16,0.7093435417552815,0.7174252091308663,0.7091012191664304,0.7161893960873263,0.718457612702013,0.7141033957683836,0.004050259928302753,0.7959997583254748,0.7771246111591759,0.8040412703099029,0.7730243650624874,0.7664240217586797,0.783322805323144,0.014282886945474482,16,0.8035627664414838,0.8078910278311778,0.8126317344069462,0.8077350927262038,0.7953516222748697,0.8054344487361362,0.005801641986655316,0.5800597660862501,0.5795656280480075,0.5767577358197901,0.5613730284167844,0.5610095242267329,0.571753136519513,0.008697735131860833,16,0.5996467045746976,0.618912122830091,0.6040258376709583,0.6112148626604832,0.6186322518654448,0.6104863559203351,0.007708647458303498,0.6384041287500009,0.6351138611761619,0.635853710983154,0.6135421055028168,0.6146374404198041,0.6275102493663877,0.011017469087749306,16,0.661971079800595,0.6774962101649995,0.6642193345706034,0.6675768311891628,0.6758563701088008,0.6694239651668323,0.006206167198921304,16,16,16,16
0.00587615966796875,0.0015301649917334342,1.1102513313293456,0.06689923479364619,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6621315192743764,0.6609977324263039,0.685195689166194,0.6579693703913784,0.6562677254679523,0.664512407345241,0.010550884574423703,18,0.6890684814972352,0.6975754997873246,0.6867025800963992,0.6939325205557131,0.6959172100935639,0.6926392584060472,0.004117731664701756,0.779400875801127,0.7778715568404686,0.7993038641783589,0.7620894095163492,0.763985365431169,0.7765302143534946,0.013376016611744474,17,0.8014923377818473,0.8025279990014826,0.7957715164306202,0.8026565584764015,0.7895307479171071,0.7983958319214917,0.005104776004807945,0.5428250503431972,0.5537099618639542,0.5497090890297941,0.5433543609569388,0.5377913584926394,0.5454779641373048,0.005591059878603205,18,0.5696484238233178,0.5857050093872586,0.5688092169688244,0.5800431897962341,0.5859113107171818,0.5780234301385633,0.007487953044311642,0.5974572026863197,0.611561365538645,0.6081944097529718,0.5922911911475981,0.5919415316302004,0.600289140151147,0.008139115169981717,18,0.6312942917385929,0.6453687231787542,0.6226649909609902,0.6378766902884081,0.6452799657292875,0.6364969323792066,0.008673455502161882,18,19,19,19
0.006188488006591797,0.0016174984034781103,0.19131531715393066,0.014694251892642507,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.7755102040816326,0.7573696145124716,0.7855927396483268,0.7595008508224617,0.7447532614861032,0.7645453341101993,0.014365831375314202,9,1.0,0.9997164327236637,0.9995747093847462,0.9995747093847462,0.9995747093847462,0.9996881121755805,0.00016532189653633889,0.8576955210649824,0.8448640801597134,0.8642690121219623,0.8427614539931308,0.8327828395774053,0.8484745813834389,0.011192819801429037,9,1.0,0.999912503281127,0.9997927284577948,0.9997927284577948,0.999716975044021,0.9998429870481476,0.00010041558712626133,0.7130272758037557,0.681611582255665,0.7077552103463833,0.676781295525037,0.6640238561977108,0.6886398440257103,0.01874093141282825,9,1.0,0.9996564519554955,0.9994268835441088,0.9994270378742418,0.9996081155401408,0.9996236977827972,0.00020991901532286272,0.7679569561309882,0.7385245776175247,0.767180642571136,0.7347547394897194,0.7192289902160391,0.7455291812050815,0.019124037121745707,9,1.0,0.9997842784778829,0.9996094222702184,0.9996094995359243,0.999662203922816,0.9997330808413682,0.00014795563800469393,1,1,1,1
0.0050909996032714845,0.0003740166836919703,0.14459781646728515,0.02501574772988562,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.7205215419501134,0.7086167800453514,0.7305728871242201,0.7084515031196824,0.6999432785025524,0.713621198148384,0.010712888842820267,15,0.9995746490854955,0.9992910818091593,0.9990076552310746,0.9994329458463284,0.9991494187694925,0.9992911501483099,0.00020046686702390702,0.8283182680099549,0.8091831930185186,0.8282998155111724,0.8114839976520575,0.8050219855688819,0.816461451952117,0.009892830073670767,15,0.9993164730006835,0.9997815735441876,0.9989595375722543,0.9992726613906068,0.9990032858707557,0.9992667062756976,0.0002937153099811308,0.6343025180777164,0.614388721812178,0.6202959242294942,0.6117008353395964,0.6009632807847618,0.6163302560487494,0.010955124340834677,15,0.9997923277181987,0.998876081595941,0.9990839140624485,0.9995674636477022,0.9993100676687015,0.9993259709385984,0.000327735332349464,0.6975094802978407,0.6734953517742478,0.6831460280705233,0.6703447740538635,0.6593700401059434,0.6767731348604837,0.012849476110876874,15,0.9995530498955254,0.9993276526689328,0.9990189397328944,0.9994185885724786,0.9991540268349969,0.9992944515409656,0.0001892148413340082,15,13,15,13
