mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_accuracy,rank_train_f1_score,rank_train_recall,rank_train_precision
0.011970853805541993,0.0025876746378887,5.3335882186889645,0.006053540732400516,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.8726840855106889,0.8650831353919239,0.8660332541567696,0.8802850356294537,0.8773764258555133,0.8722923873088699,0.006017198079161199,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8815360235609233,0.875718541039006,0.8721609703433788,0.883174425842776,0.8817863250461884,0.8788752571664545,0.004220979733797294,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8612220174667052,0.8672349517042323,0.8585763835452932,0.881226890184253,0.8766823197409356,0.8689885125282839,0.008726722272871815,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8691335843778184,0.8694231911294344,0.8630518885028174,0.880869697662698,0.8770152222096743,0.8718987167764884,0.006303930215726986,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.013984870910644532,0.0028570388010297895,0.35514297485351565,0.07748395527880546,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.8693586698337292,0.860332541567696,0.8617577197149644,0.8741092636579573,0.8730988593155894,0.8677314108179871,0.0057019774412790936,17,0.873619194678703,0.8781327948687493,0.8751633210595082,0.8711248366789405,0.8717339667458432,0.8739548228063487,0.0025286197003489175,0.8778710626413702,0.8763084629627274,0.8668914479706017,0.8768947813446076,0.8808018886344453,0.8757535287107505,0.004692904697726404,17,0.8806668822270715,0.8843128043383801,0.8818449806387676,0.8806029312209533,0.8784514495914408,0.8811758096033226,0.0019130007857855865,0.8583433284194699,0.8613665847186305,0.8529101073501535,0.8735984271412608,0.8714091236306964,0.8635255142520423,0.007846244468982699,19,0.8690509124209316,0.8730803692641986,0.8717913778856927,0.8654311407336827,0.8676973190009438,0.8694102238610899,0.0027581193619783772,0.8655197629655786,0.866277977151733,0.8572211033438194,0.8735921012303365,0.8732301322039662,0.8671682153790867,0.00600779663978144,19,0.872868519558293,0.8773221121174224,0.8751295906784267,0.8708271004534769,0.8715796875343391,0.8735454020683916,0.002386820461539804,17,17,17,17
0.01051788330078125,0.0030046087553680816,5.228153324127197,0.035338236720822105,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.867458432304038,0.8593824228028504,0.8608076009501188,0.8741092636579573,0.8726235741444867,0.8668762587718902,0.005977844176358392,19,0.8711248366789405,0.8738567525834422,0.8737379736310725,0.8698182682028744,0.873396674584323,0.8723869011361305,0.0016245728312598202,0.8777674591790153,0.8745210331512949,0.8677285911150091,0.877213830073495,0.8798887281559182,0.8754239283349465,0.004211027359999575,18,0.8795567999032952,0.8786081656058943,0.8794183665378882,0.878433982974292,0.8801012496166036,0.8792237129275946,0.0006199160437243746,0.858133848436982,0.8619948696858903,0.8503501949815663,0.8756528581075937,0.8720347809186301,0.8636333104261326,0.009213294297332496,17,0.8657149743206243,0.8679759688400277,0.8714432148778204,0.8637377919731257,0.8688414243227748,0.8675426748668746,0.00264220851997973,0.8651118014894441,0.8660039533388009,0.8563911515040926,0.874926796346273,0.8735459730619597,0.867195935148114,0.006672285660963933,17,0.8704767495054385,0.8718913569077142,0.873935435318532,0.86898197554095,0.8729260798772716,0.8716423194299813,0.0017552449337098752,19,19,19,19
0.013840293884277344,0.0019443768412025376,0.4833087921142578,0.06059973123955885,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.891686460807601,0.8812351543942993,0.8779097387173397,0.8912114014251782,0.8826045627376425,0.8849294636164121,0.005539844330994995,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.897714760567671,0.8889235133316709,0.8796408900895669,0.8913389385700337,0.8849168799573841,0.8885069965032653,0.006074093857616478,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8839164173503296,0.8811318330902629,0.8680550796598807,0.8937982318422788,0.8830807103228713,0.8819964544531247,0.008237151438303026,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8900162209372651,0.8835979687826832,0.8724214290731755,0.8919480280942068,0.882500943409747,0.8840969180594154,0.006867185797239878,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.021010637283325195,0.002732944614985324,0.4734386444091797,0.014305952100565074,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.8817102137767221,0.8731591448931116,0.8774346793349168,0.8855106888361045,0.8830798479087453,0.88017891494992,0.004381691492176931,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8879361768822939,0.883902744491098,0.8826122978744034,0.8871950544216742,0.886207012638526,0.885570657261599,0.002008637381366053,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8727564555562888,0.8727381652121476,0.8691469652743222,0.8885416088536688,0.884777294569874,0.8775920978932603,0.007612925926200303,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8786214698990199,0.8765393059648077,0.8739267983344349,0.8868796617773704,0.8837541134676693,0.8799442698886605,0.004736414504406157,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.016792774200439453,0.002780183522267995,0.30280251502990724,0.05506202519034367,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.8684085510688836,0.8608076009501188,0.8598574821852731,0.872209026128266,0.8730988593155894,0.8668763039296262,0.005578510865947893,18,0.8717187314407887,0.8752821000118779,0.8727877420121155,0.8708872787742012,0.8714964370546319,0.872434457858723,0.0015504699919238237,0.8774528444019434,0.8762530412632945,0.8643882628551103,0.8755965937578091,0.8790650997054266,0.8745511683967168,0.005216689256344158,20,0.8787591853053618,0.881180518704525,0.8799823558597217,0.8804281170214976,0.8786585792376183,0.8798017512257449,0.0009715696369510575,0.8589921648333565,0.8631250026974484,0.8485331713680341,0.8717678814636733,0.8713492811996635,0.862753500312435,0.008621483984747123,20,0.8664881400275806,0.8700577109197009,0.8700514023124775,0.8651364615691439,0.8667487971086251,0.8676965023875056,0.0020016469853260193,0.8657111120336923,0.8673380456776142,0.8535406774931418,0.8720595421694087,0.8726429414095422,0.8662584637566798,0.006893783346294423,20,0.8704435587385516,0.8740441342887302,0.8734218660578406,0.8704779105280005,0.871180309717273,0.8719135558660792,0.0015214455662995435,18,18,18,18
0.016456747055053712,0.0034427259983301154,5.485842323303222,0.014573972470542118,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.8726840855106889,0.8598574821852731,0.86270783847981,0.8750593824228029,0.873574144486692,0.8687765866170534,0.006231191861455313,16,0.8740943104881815,0.8769450053450528,0.8756384368689868,0.8738567525834422,0.8744655581947743,0.8750000126960875,0.0011492226605507446,0.8825161767842435,0.8746844229168385,0.8684862718898216,0.878794960197374,0.8804128132783002,0.8769789290133156,0.004962673201560459,16,0.8810475366420694,0.8805483062897015,0.8821750950638281,0.8814943517447303,0.8811223880484316,0.8812775355577521,0.0005406233258246191,0.8616120457924106,0.8601709059125922,0.8546581214876098,0.876051587384747,0.8726408162313469,0.8650266953617413,0.008028311500870149,16,0.8708765937993828,0.8718054924198378,0.8727862197730174,0.8675318259884696,0.8697496800563598,0.8705499624074134,0.0018129252587075714,0.8698277260181925,0.8651450435854638,0.8591285530966244,0.8756705479936164,0.8741374685060042,0.8687818678399802,0.0060604153038299365,16,0.8742708575457847,0.8749649877738708,0.8759673174258353,0.872729497762359,0.8739691993860677,0.8743803719787835,0.001073928626145619,16,16,16,16
0.014183759689331055,0.0015337534831244965,5.224664974212646,0.014861233695615811,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.867458432304038,0.8593824228028504,0.8608076009501188,0.8741092636579573,0.8726235741444867,0.8668762587718902,0.005977844176358392,19,0.8711248366789405,0.8738567525834422,0.8737379736310725,0.8698182682028744,0.873396674584323,0.8723869011361305,0.0016245728312598202,0.8777674591790153,0.8745210331512949,0.8677285911150091,0.877213830073495,0.8798887281559182,0.8754239283349465,0.004211027359999575,18,0.8795567999032952,0.8786081656058943,0.8794183665378882,0.878433982974292,0.8801012496166036,0.8792237129275946,0.0006199160437243746,0.858133848436982,0.8619948696858903,0.8503501949815663,0.8756528581075937,0.8720347809186301,0.8636333104261326,0.009213294297332496,17,0.8657149743206243,0.8679759688400277,0.8714432148778204,0.8637377919731257,0.8688414243227748,0.8675426748668746,0.00264220851997973,0.8651118014894441,0.8660039533388009,0.8563911515040926,0.874926796346273,0.8735459730619597,0.867195935148114,0.006672285660963933,17,0.8704767495054385,0.8718913569077142,0.873935435318532,0.86898197554095,0.8729260798772716,0.8716423194299813,0.0017552449337098752,19,19,19,19
0.018908214569091798,0.008525954431475991,0.32410340309143065,0.07828961474633389,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.8788598574821853,0.8726840855106889,0.869833729216152,0.8874109263657958,0.879277566539924,0.877613233022949,0.006084998736501854,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.885582056480176,0.883735259356897,0.8717961997547626,0.8919425629258488,0.8836052487553696,0.8833322654546109,0.006519455774846671,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8708710493316033,0.8735087470005272,0.8625330313598467,0.8908658325615371,0.8786060412117283,0.8752769402930486,0.00937061441600175,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8763405814013739,0.876595876842312,0.8654197518984963,0.8898789088312342,0.8789709367058925,0.8774412111358618,0.007790736067368845,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.011530303955078125,0.0013855080165036961,0.45241737365722656,0.0045296782786736845,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.8731591448931116,0.8646080760095012,0.8660332541567696,0.8774346793349168,0.8769011406844106,0.871627259015742,0.005374913085758222,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8798809370504188,0.8773170241834691,0.872488303489569,0.8808332799873553,0.8820648297606324,0.8785168748942889,0.003394044689294521,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8630153897136543,0.865737347245549,0.8572400523629586,0.878728009450102,0.875480865256119,0.8680403328056766,0.007959746332785454,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8693297535530421,0.8695140316061645,0.8622277505387873,0.8781797109584929,0.8763169379908685,0.871113636929471,0.005686891913134026,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
