mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_accuracy,rank_train_f1_score,rank_train_recall,rank_train_precision
0.0021169185638427734,0.00014843413033864395,0.19320459365844728,0.0006518632259581514,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.64,0.6825,0.6325,0.5925,0.62,0.6335000000000001,0.029351320242878336,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7109704641350212,0.7417298586045895,0.7220267269909095,0.6517948717948718,0.6911132345914954,0.7035270312233773,0.030618354374048647,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,0.6825,0.6325,0.5925,0.62,0.6335000000000001,0.029351320242878336,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6069439895185064,0.6617820358324622,0.5913005400671435,0.5483982683982684,0.5810248353041705,0.5978899338241102,0.03725977248550498,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.0022219181060791015,0.00018998628585024122,0.043560123443603514,0.0009015770193623013,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.6275,0.6325,0.6025,0.6,0.5975,0.612,0.014866068747318474,16,0.63125,0.645,0.6225,0.624375,0.638125,0.6322500000000001,0.008428003915518786,0.7233022461578877,0.7174358974358974,0.6931138429654751,0.6814552712756305,0.6836936555037445,0.699800182667727,0.017343751344860187,13,0.724752771950854,0.7234400130982077,0.7278645833333333,0.7263736701257852,0.7284290849141195,0.72617202468446,0.001869647141760096,0.6275,0.6325,0.6025,0.6000000000000001,0.5974999999999999,0.6119999999999999,0.014866068747318478,16,0.63125,0.645,0.6225,0.624375,0.638125,0.6322500000000001,0.008428003915518786,0.5827470088701265,0.5927272727272728,0.5496739384412771,0.5494353862183549,0.5440094596795322,0.5637186131873128,0.019966453685765013,16,0.588445789939941,0.6108462894227953,0.5731569425599277,0.576691813062949,0.5984379652976539,0.5895157600566534,0.013912631611895395,16,16,16,16
0.0022418022155761717,0.00021267757271665306,0.1921182632446289,0.0004947502424821506,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6175,0.6325,0.6125,0.5775,0.59,0.606,0.019723082923316017,17,0.6275,0.63125,0.61875,0.623125,0.63625,0.627375,0.006103277807866831,0.7012072434607646,0.7174358974358974,0.7066590126291619,0.638944915064318,0.6633097441480675,0.6855113625476419,0.0295773751378254,18,0.7171344637098063,0.7031812376639963,0.7237294522160991,0.7200877558031388,0.7295340879178731,0.7187333994621827,0.008807678780158628,0.6174999999999999,0.6325,0.6125,0.5775,0.5900000000000001,0.6060000000000001,0.019723082923315986,17,0.6275,0.63125,0.61875,0.6231249999999999,0.63625,0.627375,0.006103277807866847,0.5730997007512608,0.5927272727272728,0.5626873567272086,0.5249840138850828,0.5381712708738138,0.5583339229929277,0.02424306936843667,17,0.5846335314338681,0.5954442913075377,0.5680834944169482,0.5764778390536773,0.5951128309926519,0.5839503974409366,0.010628018926301374,17,17,17,19
0.002255535125732422,0.00020947888906291,0.04150967597961426,0.001687760924290831,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.705,0.705,0.675,0.64,0.6525,0.6755,0.02657066051117283,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7375159309465878,0.730052743799798,0.7124817872753764,0.6775748351090818,0.680692556059125,0.7076635706379938,0.024691785417707196,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7050000000000001,0.7050000000000001,0.675,0.64,0.6525,0.6755,0.026570660511172878,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.694545831068313,0.6967438513530878,0.6600062768071975,0.6198923028191321,0.6383951508529582,0.6619166825801377,0.030333326936259924,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.002336883544921875,0.0001498740681441919,0.04084339141845703,0.0017900307481367663,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.6875,0.675,0.65,0.6275,0.6225,0.6525000000000001,0.025544079548889608,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7516862981979261,0.719435736677116,0.7150537634408602,0.6813720260322202,0.6742593975603685,0.7083614443816983,0.02805654413030512,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.675,0.65,0.6275,0.6225,0.6525000000000001,0.025544079548889608,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6662194006635558,0.6576695194206715,0.6213657876943881,0.5976208318986761,0.5922197692395978,0.6270190617833779,0.030276470440006448,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.002270793914794922,0.00014716059967728696,0.051460552215576175,0.0054222095255040655,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.62,0.615,0.5825,0.5875,0.5875,0.5984999999999999,0.01570031846810757,20,0.616875,0.629375,0.6125,0.6125,0.620625,0.618375,0.0062824159365645225,0.7290513456766559,0.7139136904761905,0.6854036743637283,0.6739649087926836,0.6903104779511717,0.698528819452086,0.020057493068960933,14,0.723824100589184,0.7221560404710352,0.7284988892415106,0.7252505912828021,0.7209002543786608,0.7241259751926385,0.0026368232584834425,0.62,0.615,0.5825,0.5874999999999999,0.5875,0.5984999999999999,0.015700318468107585,20,0.6168750000000001,0.629375,0.6125,0.6125,0.620625,0.6183750000000001,0.006282415936564517,0.5686597236016913,0.5646766169154229,0.5152359596223485,0.5289718025392702,0.523090374374056,0.5401268954105578,0.02214068174631556,20,0.5648993363916368,0.586166769383494,0.5561719833564494,0.5570724633022034,0.5720603715654562,0.5672741847998479,0.011070783525774421,20,20,20,17
0.002703285217285156,0.0002344017980511642,0.19498639106750487,0.0008019547411370879,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.605,0.65,0.605,0.58,0.585,0.605,0.02469817807045696,19,0.62375,0.63625,0.615,0.62625,0.635,0.6272499999999999,0.007802243267163616,0.690528034839412,0.7388915432393692,0.7004199274670739,0.6451642170205045,0.6622447031876313,0.6874496851507983,0.032395432137616656,17,0.716734533035597,0.7259161001492289,0.7270511728920643,0.7236888731396173,0.7262159105190398,0.7239213179471096,0.003761494677236228,0.605,0.6499999999999999,0.605,0.5800000000000001,0.585,0.605,0.024698178070456895,19,0.62375,0.63625,0.615,0.62625,0.635,0.6272499999999999,0.007802243267163616,0.5550674438906255,0.6141018219906833,0.5516331337438634,0.5269071555292726,0.528931013933426,0.5553281138175741,0.03153609789207537,19,0.5785464754023761,0.596181066304016,0.5608148453137839,0.5805745707552463,0.5940808085020608,0.5820395532554967,0.01272643086681696,19,19,19,18
0.002365732192993164,0.00015041802269185798,0.1933290481567383,0.0009269770452345349,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6175,0.6325,0.6125,0.5775,0.59,0.606,0.019723082923316017,17,0.6275,0.63125,0.61875,0.623125,0.63625,0.627375,0.006103277807866831,0.7012072434607646,0.7174358974358974,0.7066590126291619,0.638944915064318,0.6633097441480675,0.6855113625476419,0.0295773751378254,18,0.7171344637098063,0.7031812376639963,0.7237294522160991,0.7200877558031388,0.7295340879178731,0.7187333994621827,0.008807678780158628,0.6174999999999999,0.6325,0.6125,0.5775,0.5900000000000001,0.6060000000000001,0.019723082923315986,17,0.6275,0.63125,0.61875,0.6231249999999999,0.63625,0.627375,0.006103277807866847,0.5730997007512608,0.5927272727272728,0.5626873567272086,0.5249840138850828,0.5381712708738138,0.5583339229929277,0.02424306936843667,17,0.5846335314338681,0.5954442913075377,0.5680834944169482,0.5764778390536773,0.5951128309926519,0.5839503974409366,0.010628018926301374,17,17,17,19
0.0021816253662109374,0.0002498319384915817,0.04228334426879883,0.007501083020709338,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.66,0.685,0.6375,0.61,0.6375,0.6460000000000001,0.025129663746258156,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7411091018685956,0.7535635964912281,0.721141088014153,0.6786874593892138,0.712856534695615,0.7214715560917611,0.025769512974045818,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6599999999999999,0.6849999999999999,0.6375,0.61,0.6375000000000001,0.646,0.0251296637462581,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.628780434545256,0.6621621621621622,0.5996438210545934,0.568536342515765,0.6023011677260541,0.6122847856007662,0.031410991737398544,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.003047466278076172,0.0005233752788316173,0.02237691879272461,0.0009174906347789395,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.6375,0.655,0.6175,0.605,0.6125,0.6255000000000001,0.01826198236774967,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.721141088014153,0.733574442435202,0.7057883444984456,0.674100480848947,0.692645233100732,0.705449917779496,0.020900064060531198,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6375,0.655,0.6174999999999999,0.605,0.6125,0.6255,0.01826198236774968,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5996438210545934,0.6233213232885686,0.5715455862894587,0.5614887180483472,0.5675193046826499,0.5847037506727235,0.023331964475495518,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.002496671676635742,0.00016387710356576145,0.039703750610351564,0.0017343454728963833,cosine,8,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 8, 'weights': 'distance'})",0.7125,0.68,0.675,0.6425,0.6675,0.6755,0.022549944567559384,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7393624510714989,0.6991370726850316,0.6994301994301995,0.6593291404612159,0.6872816212438854,0.6969080969783662,0.025762564014196878,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7125,0.6799999999999999,0.675,0.6425000000000001,0.6675,0.6755,0.022549944567559346,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7042009889975629,0.6721227490458259,0.6647324306898775,0.6328037233188895,0.6584817846252609,0.6664683353354833,0.023047038882266606,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.002411031723022461,0.00015055966961531863,0.19352455139160157,0.0006297095407213772,manhattan,48,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 48, 'weights': 'distance'})",0.62,0.6325,0.6175,0.585,0.61,0.613,0.015763882770434452,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7032520325203252,0.7051162970703201,0.7106584196136435,0.6471861471861472,0.6904761904761905,0.6913378173733253,0.023044275113291397,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.62,0.6325000000000001,0.6174999999999999,0.585,0.61,0.613,0.01576388277043447,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5766488413547237,0.596815666591241,0.5699559415646015,0.5359888190076869,0.5639412997903563,0.5686701136617219,0.019737853478010887,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.0026292800903320312,0.00019391607715723308,0.040195560455322264,0.0010580020120987232,cosine,41,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 41, 'weights': 'distance'})",0.645,0.6775,0.6225,0.6175,0.62,0.6365000000000001,0.022726636354727006,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7185051235684148,0.760732253681466,0.705269992878388,0.6889751115757308,0.6911132345914954,0.7129191432590989,0.026171054666934108,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.645,0.6775,0.6224999999999999,0.6175,0.62,0.6365000000000001,0.02272663635472702,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6124031007751938,0.649530329889765,0.580179466327474,0.5775552042851917,0.5810248353041705,0.6001385873163589,0.02779810691606302,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
