mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_f1_score,rank_train_accuracy,rank_train_recall,rank_train_precision
0.00539708137512207,0.0013928153013716396,1.1218090534210206,0.06522038216472766,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.8515384615384616,0.8546153846153847,0.8484615384615385,0.8461538461538461,0.85,0.850153846153846,0.002853421075537158,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8513385024347342,0.8544260124838535,0.8498880834727112,0.8466907139169852,0.8475223972136944,0.8499731419043955,0.002774165955509657,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8515384615384617,0.8546153846153846,0.8484615384615384,0.8461538461538461,0.8499999999999999,0.850153846153846,0.002853421075537149,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8492291787993155,0.8511387950719065,0.8467390639591945,0.8426928744683024,0.8456229200455179,0.8470845664688473,0.0029181799976189696,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.007653570175170899,0.0005016917386130652,0.19426994323730468,0.03229763605535496,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.8407692307692308,0.8484615384615385,0.8423076923076923,0.84,0.8446153846153847,0.8432307692307692,0.003053758960196812,17,0.8523076923076923,0.8540384615384615,0.8473076923076923,0.8538461538461538,0.8528846153846154,0.8520769230769231,0.002466941186280691,0.8405334038722179,0.8479824235105705,0.8436775113302871,0.8425179757718504,0.8429629292719318,0.8435348487513714,0.002456463627254728,16,0.851737890459758,0.8534458718499595,0.8464373895736017,0.8532005560699074,0.8519971786042885,0.851363777311503,0.0025502677453138004,0.8407692307692309,0.8484615384615384,0.8423076923076924,0.84,0.8446153846153847,0.8432307692307693,0.003053758960196749,16,0.8523076923076924,0.8540384615384616,0.8473076923076923,0.8538461538461539,0.8528846153846155,0.8520769230769231,0.002466941186280734,0.837863942294159,0.8446794429612959,0.8406192648361129,0.8370503895929905,0.8401598475765891,0.8400745774522294,0.002666134344211708,17,0.8494697975068871,0.8509676111161918,0.8436372230012522,0.8510495245444136,0.8498130019338679,0.8489874316205224,0.002746354438966338,17,17,17,17
0.007913160324096679,0.00042936328949622445,1.4077251434326172,0.10724925205922262,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.8353846153846154,0.8469230769230769,0.8353846153846154,0.8376923076923077,0.8369230769230769,0.8384615384615384,0.004324144406940047,19,0.8451923076923077,0.8492307692307692,0.8453846153846154,0.8488461538461538,0.8484615384615385,0.8474230769230771,0.001760849714193779,0.8350307680714261,0.8458445509985363,0.8364278551456901,0.8388651015635583,0.8347997538381134,0.8381936059234649,0.004089682579398307,19,0.8444593859149612,0.8482636317597249,0.8442629375496618,0.8486087415114247,0.8474200207626811,0.8466029434996909,0.0018718543415452878,0.8353846153846154,0.846923076923077,0.8353846153846154,0.8376923076923077,0.836923076923077,0.8384615384615385,0.004324144406940082,19,0.8451923076923078,0.8492307692307693,0.8453846153846154,0.8488461538461538,0.8484615384615384,0.8474230769230768,0.0017608497141937606,0.831804038087843,0.842587893695716,0.8332124500650283,0.8341412819985308,0.8314261804735479,0.8346343688641331,0.004094552235045564,19,0.8419863948476299,0.8459451275153971,0.8420121844192996,0.8459393974266407,0.8453227974509971,0.8442411803319928,0.0018444377601754681,19,19,19,19
0.007188606262207031,0.000637316960222737,0.15835189819335938,0.01765058034047498,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.8792307692307693,0.8661538461538462,0.8676923076923077,0.8561538461538462,0.8776923076923077,0.8693846153846152,0.008418070166341204,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.880061974389174,0.8649932284155596,0.8672294438688899,0.8558825363962481,0.8767871333922586,0.8689908632924261,0.00865174254583999,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8792307692307693,0.8661538461538462,0.8676923076923078,0.8561538461538463,0.8776923076923077,0.8693846153846154,0.008418070166341163,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8781917279606986,0.8641753068812487,0.8665662913028432,0.853583018997441,0.8756426744857475,0.8676318039255959,0.008787913173023729,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.007298564910888672,0.0003023661831460545,0.17552695274353028,0.028702679231395523,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.8623076923076923,0.8638461538461538,0.8569230769230769,0.8538461538461538,0.8638461538461538,0.8601538461538463,0.004052904576098313,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8615452989085362,0.8634101824359873,0.8571733531059947,0.8538952398621226,0.8616481648912621,0.8595344478407805,0.003490217053762297,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8623076923076923,0.8638461538461539,0.856923076923077,0.8538461538461539,0.8638461538461536,0.860153846153846,0.00405290457609824,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8601071810873471,0.8612711963417756,0.8555383031983477,0.850909624065405,0.8600996817748212,0.8575851972935394,0.0038735688146087927,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.007683372497558594,0.0006146946553223649,0.22216320037841797,0.04333297152568964,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.8415384615384616,0.8430769230769231,0.8415384615384616,0.84,0.8438461538461538,0.842,0.0013411996749355815,18,0.8488461538461538,0.8530769230769231,0.8455769230769231,0.8498076923076923,0.8526923076923076,0.85,0.002744009074113358,0.8420668488545584,0.8418062408966247,0.8427204609659292,0.842419114517065,0.8416542833272163,0.8421333897122787,0.00039173671833784624,18,0.8479478206961052,0.8524166231737295,0.8448410022937343,0.8491695196530848,0.8520445693849287,0.8492839070403164,0.0027918732325896887,0.8415384615384617,0.8430769230769231,0.8415384615384615,0.84,0.8438461538461539,0.842,0.0013411996749356121,18,0.8488461538461538,0.8530769230769232,0.845576923076923,0.8498076923076924,0.8526923076923076,0.85,0.0027440090741134176,0.8389403949526274,0.8385864885338068,0.8395772632916036,0.8366965123742206,0.8392716446422512,0.8386144607589019,0.0010143392848380541,18,0.8458053110610882,0.8499548396197123,0.8418223698277498,0.8468088401892101,0.8497617182892133,0.8468306157973947,0.002982830467235792,18,18,18,18
0.006472349166870117,0.0010774384873678835,1.2612270832061767,0.08836762176964875,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.8446153846153847,0.8484615384615385,0.8369230769230769,0.8415384615384616,0.8446153846153847,0.8432307692307693,0.003843075691322116,16,0.8530769230769231,0.8559615384615384,0.8486538461538462,0.8559615384615384,0.8563461538461539,0.8539999999999999,0.002920038907092643,0.8446576724261033,0.847514706169715,0.8383764069791453,0.8425022676561382,0.842690522966978,0.843148315239616,0.0029913738837599436,17,0.8526014028821317,0.855148759360354,0.8476047493961236,0.8553548205325073,0.8554268199181518,0.8532273104178538,0.003002034645197904,0.8446153846153847,0.8484615384615384,0.8369230769230769,0.8415384615384617,0.8446153846153847,0.8432307692307692,0.003843075691322076,17,0.8530769230769231,0.8559615384615384,0.8486538461538461,0.8559615384615384,0.8563461538461538,0.8539999999999999,0.0029200389070926655,0.8418845157664554,0.8446987979052767,0.8351712600048545,0.8382862977793077,0.8404496769731711,0.8400981096858132,0.003226071558367024,16,0.8506969755411382,0.8532125232860197,0.8456209320752838,0.8534343479753441,0.8538018243399706,0.8513533206435513,0.003068339849621465,16,16,16,16
0.0070631980895996095,0.0004894325533862238,1.240009355545044,0.07898488338402018,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.8353846153846154,0.8469230769230769,0.8353846153846154,0.8376923076923077,0.8369230769230769,0.8384615384615384,0.004324144406940047,19,0.8451923076923077,0.8492307692307692,0.8453846153846154,0.8488461538461538,0.8484615384615385,0.8474230769230771,0.001760849714193779,0.8350307680714261,0.8458445509985363,0.8364278551456901,0.8388651015635583,0.8347997538381134,0.8381936059234649,0.004089682579398307,19,0.8444593859149612,0.8482636317597249,0.8442629375496618,0.8486087415114247,0.8474200207626811,0.8466029434996909,0.0018718543415452878,0.8353846153846154,0.846923076923077,0.8353846153846154,0.8376923076923077,0.836923076923077,0.8384615384615385,0.004324144406940082,19,0.8451923076923078,0.8492307692307693,0.8453846153846154,0.8488461538461538,0.8484615384615384,0.8474230769230768,0.0017608497141937606,0.831804038087843,0.842587893695716,0.8332124500650283,0.8341412819985308,0.8314261804735479,0.8346343688641331,0.004094552235045564,19,0.8419863948476299,0.8459451275153971,0.8420121844192996,0.8459393974266407,0.8453227974509971,0.8442411803319928,0.0018444377601754681,19,19,19,19
0.007058954238891602,0.000401469097172407,0.17815327644348145,0.02306137284152486,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.8576923076923076,0.8569230769230769,0.8546153846153847,0.8469230769230769,0.8615384615384616,0.8555384615384615,0.0048504254678259995,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8574880459554162,0.8553413368841268,0.8549446359550659,0.8486207913079428,0.8600446265200486,0.85528788732452,0.0037957374363277482,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8576923076923079,0.8569230769230768,0.8546153846153847,0.8469230769230769,0.8615384615384614,0.8555384615384615,0.004850425467825958,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8556191587604233,0.8538149947296941,0.8529869754778935,0.8438754917983835,0.8575629328805172,0.8527719107293823,0.004718924908843636,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.007682609558105469,0.0005871912129160777,0.2458418369293213,0.06207519047403545,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.8484615384615385,0.8546153846153847,0.8476923076923077,0.8438461538461538,0.8538461538461538,0.8496923076923076,0.004029477185756563,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8481968352250701,0.854050681153402,0.8487416026315808,0.8462082580081373,0.8517962293518513,0.8497987212740084,0.0027800779319487293,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8484615384615386,0.8546153846153846,0.8476923076923077,0.8438461538461538,0.8538461538461538,0.8496923076923076,0.004029477185756529,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8457078304486162,0.8511826775121976,0.8459304289931886,0.8409619498820196,0.8499963755734818,0.8467558524819007,0.0036179207070031363,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
